t,Sx,Sy,Sz,l1,l2,l3,l4,l5,l6,l7,l8
-1.271800e+02,-8.371484e-03,-1.932252e-17,1.110223e-16,7.101812e-04,-3.943551e-04,-9.999983e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.271600e+02,-8.371392e-03,-1.908535e-17,1.110223e-16,6.924777e-04,-3.552060e-04,-9.999983e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.271400e+02,-8.371275e-03,-1.830608e-17,1.110223e-16,6.764583e-04,-3.154842e-04,-9.999984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.271200e+02,-8.371143e-03,-1.930557e-17,1.110223e-16,6.621399e-04,-2.752615e-04,-9.999984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.271000e+02,-8.370998e-03,-1.838400e-17,1.110223e-16,6.495364e-04,-2.346101e-04,-9.999984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.270800e+02,-8.370838e-03,-1.888545e-17,1.110223e-16,6.386585e-04,-1.936027e-04,-9.999984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.270600e+02,-8.370656e-03,-1.927169e-17,1.110223e-16,6.295142e-04,-1.523117e-04,-9.999984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.270400e+02,-8.370455e-03,-2.039655e-17,1.110223e-16,6.221080e-04,-1.108100e-04,-9.999985e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.270200e+02,-8.370240e-03,-2.196187e-17,1.110223e-16,6.164419e-04,-6.917027e-05,-9.999985e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.270000e+02,-8.370020e-03,-2.169760e-17,1.110223e-16,6.125146e-04,-2.746475e-05,-9.999985e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.269800e+02,-8.369793e-03,-2.200253e-17,1.110223e-16,6.103217e-04,1.423455e-05,-9.999985e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.269600e+02,-8.369555e-03,-2.230068e-17,1.110223e-16,6.098562e-04,5.585611e-05,-9.999985e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.269400e+02,-8.369304e-03,-2.439455e-17,1.110223e-16,6.111080e-04,9.732894e-05,-9.999985e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.269200e+02,-8.369044e-03,-2.636644e-17,1.110223e-16,6.140641e-04,1.385828e-04,-9.999985e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.269000e+02,-8.368781e-03,-2.413705e-17,1.110223e-16,6.187086e-04,1.795482e-04,-9.999985e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.268800e+02,-8.368520e-03,-2.417093e-17,1.110223e-16,6.250230e-04,2.201567e-04,-9.999984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.268600e+02,-8.368258e-03,-2.436744e-17,1.110223e-16,6.329858e-04,2.603410e-04,-9.999984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.268400e+02,-8.367990e-03,-2.236167e-17,1.110223e-16,6.425730e-04,3.000347e-04,-9.999984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.268200e+02,-8.367718e-03,-2.261917e-17,1.110223e-16,6.537580e-04,3.391729e-04,-9.999984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.268000e+02,-8.367445e-03,-2.237522e-17,1.110223e-16,6.665114e-04,3.776918e-04,-9.999984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.267800e+02,-8.367178e-03,-2.268693e-17,1.110223e-16,6.808014e-04,4.155293e-04,-9.999984e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.267600e+02,-8.366918e-03,-2.116227e-17,1.110223e-16,6.965940e-04,4.526249e-04,-9.999983e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.267400e+02,-8.366660e-03,-2.129102e-17,1.110223e-16,7.138524e-04,4.889196e-04,-9.999983e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.267200e+02,-8.366401e-03,-1.887867e-17,1.110223e-16,7.325378e-04,5.243562e-04,-9.999983e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.267000e+02,-8.366144e-03,-1.898709e-17,1.110223e-16,7.526093e-04,5.588794e-04,-9.999982e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.266800e+02,-8.365894e-03,-1.635790e-17,1.110223e-16,7.740235e-04,5.924355e-04,-9.999982e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.266600e+02,-8.365654e-03,-1.410818e-17,1.110223e-16,7.967353e-04,6.249733e-04,-9.999982e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.266400e+02,-8.365422e-03,-1.298332e-17,1.110223e-16,8.206976e-04,6.564435e-04,-9.999981e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.266200e+02,-8.365193e-03,-1.318661e-17,1.110223e-16,8.458614e-04,6.867986e-04,-9.999981e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.266000e+02,-8.364967e-03,-1.137735e-17,1.110223e-16,8.721758e-04,7.159938e-04,-9.999980e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.265800e+02,-8.364747e-03,-1.213629e-17,1.110223e-16,8.995886e-04,7.439862e-04,-9.999980e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.265600e+02,-8.364537e-03,-1.217695e-17,1.110223e-16,9.280458e-04,7.707355e-04,-9.999979e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.265400e+02,-8.364338e-03,-9.310586e-18,1.110223e-16,9.574919e-04,7.962036e-04,-9.999979e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.265200e+02,-8.364146e-03,-7.345470e-18,1.110223e-16,9.878703e-04,8.203549e-04,-9.999978e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.265000e+02,-8.363956e-03,-6.932118e-18,1.110223e-16,1.019123e-03,8.431564e-04,-9.999978e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.264800e+02,-8.363769e-03,-6.830474e-18,1.110223e-16,1.051191e-03,8.645773e-04,-9.999977e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.264600e+02,-8.363591e-03,-7.389515e-18,1.110223e-16,1.084013e-03,8.845897e-04,-9.999977e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.264400e+02,-8.363423e-03,-8.639736e-18,1.110223e-16,1.117530e-03,9.031681e-04,-9.999976e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.264200e+02,-8.363262e-03,-7.081195e-18,1.110223e-16,1.151679e-03,9.202897e-04,-9.999976e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.264000e+02,-8.363103e-03,-5.810646e-18,1.110223e-16,1.186397e-03,9.359343e-04,-9.999975e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.263800e+02,-8.362946e-03,-4.885686e-18,1.110223e-16,1.221621e-03,9.500844e-04,-9.999975e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.263600e+02,-8.362792e-03,-5.932619e-18,1.110223e-16,1.257288e-03,9.627250e-04,-9.999974e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.263400e+02,-8.362645e-03,-5.119467e-18,1.110223e-16,1.293334e-03,9.738439e-04,-9.999973e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.263200e+02,-8.362504e-03,-3.242442e-18,1.110223e-16,1.329695e-03,9.834317e-04,-9.999973e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.263000e+02,-8.362364e-03,-1.629691e-18,1.110223e-16,1.366305e-03,9.914816e-04,-9.999972e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.262800e+02,-8.362224e-03,-1.260385e-18,1.110223e-16,1.403101e-03,9.979893e-04,-9.999971e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.262600e+02,-8.362082e-03,-1.060485e-18,1.110223e-16,1.440019e-03,1.002953e-03,-9.999971e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.262400e+02,-8.361942e-03,1.033380e-18,1.110223e-16,1.476994e-03,1.006375e-03,-9.999970e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.262200e+02,-8.361805e-03,3.147574e-18,1.110223e-16,1.513963e-03,1.008258e-03,-9.999970e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.262000e+02,-8.361669e-03,4.082699e-18,1.110223e-16,1.550862e-03,1.008608e-03,-9.999969e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.261800e+02,-8.361530e-03,4.651905e-18,1.110223e-16,1.587628e-03,1.007436e-03,-9.999968e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.261600e+02,-8.361385e-03,6.240939e-18,1.110223e-16,1.624200e-03,1.004751e-03,-9.999968e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.261400e+02,-8.361237e-03,8.863353e-18,1.110223e-16,1.660514e-03,1.000569e-03,-9.999967e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.261200e+02,-8.361089e-03,8.971773e-18,1.110223e-16,1.696512e-03,9.949055e-04,-9.999966e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.261000e+02,-8.360939e-03,1.049643e-17,1.110223e-16,1.732132e-03,9.877798e-04,-9.999966e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.260800e+02,-8.360786e-03,9.971272e-18,1.110223e-16,1.767317e-03,9.792131e-04,-9.999965e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.260600e+02,-8.360625e-03,9.774760e-18,1.110223e-16,1.802009e-03,9.692292e-04,-9.999965e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.260400e+02,-8.360457e-03,8.700722e-18,1.110223e-16,1.836150e-03,9.578540e-04,-9.999964e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.260200e+02,-8.360285e-03,1.074715e-17,1.110223e-16,1.869687e-03,9.451156e-04,-9.999964e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.260000e+02,-8.360109e-03,1.266822e-17,1.110223e-16,1.902565e-03,9.310444e-04,-9.999963e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.259800e+02,-8.359930e-03,1.490778e-17,1.110223e-16,1.934731e-03,9.156728e-04,-9.999962e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.259600e+02,-8.359743e-03,1.558541e-17,1.110223e-16,1.966136e-03,8.990353e-04,-9.999962e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.259400e+02,-8.359547e-03,1.610718e-17,1.110223e-16,1.996730e-03,8.811682e-04,-9.999961e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.259200e+02,-8.359345e-03,1.631724e-17,1.110223e-16,2.026466e-03,8.621099e-04,-9.999961e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.259000e+02,-8.359138e-03,1.782835e-17,1.110223e-16,2.055297e-03,8.419004e-04,-9.999960e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.258800e+02,-8.358928e-03,1.790966e-17,1.110223e-16,2.083180e-03,8.205814e-04,-9.999960e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.258600e+02,-8.358712e-03,1.780802e-17,1.110223e-16,2.110074e-03,7.981966e-04,-9.999959e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.258400e+02,-8.358489e-03,1.926492e-17,1.110223e-16,2.135938e-03,7.747908e-04,-9.999959e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.258200e+02,-8.358258e-03,1.891255e-17,1.110223e-16,2.160734e-03,7.504106e-04,-9.999958e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.258000e+02,-8.358023e-03,1.747598e-17,1.110223e-16,2.184426e-03,7.251038e-04,-9.999958e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.257800e+02,-8.357787e-03,1.622915e-17,1.110223e-16,2.206980e-03,6.989195e-04,-9.999958e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.257600e+02,-8.357547e-03,1.652053e-17,1.110223e-16,2.228366e-03,6.719081e-04,-9.999957e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.257400e+02,-8.357304e-03,1.632402e-17,1.110223e-16,2.248552e-03,6.441211e-04,-9.999957e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.257200e+02,-8.357056e-03,1.542955e-17,1.110223e-16,2.267513e-03,6.156110e-04,-9.999956e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.257000e+02,-8.356805e-03,1.858051e-17,1.110223e-16,2.285224e-03,5.864310e-04,-9.999956e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.256800e+02,-8.356554e-03,1.955630e-17,1.110223e-16,2.301661e-03,5.566354e-04,-9.999956e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.256600e+02,-8.356306e-03,1.889222e-17,1.110223e-16,2.316804e-03,5.262792e-04,-9.999956e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.256400e+02,-8.356058e-03,1.950209e-17,1.110223e-16,2.330636e-03,4.954180e-04,-9.999955e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.256200e+02,-8.355810e-03,1.801131e-17,1.110223e-16,2.343141e-03,4.641077e-04,-9.999955e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.256000e+02,-8.355563e-03,1.704230e-17,1.110223e-16,2.354305e-03,4.324049e-04,-9.999955e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.255800e+02,-8.355319e-03,1.733368e-17,1.110223e-16,2.364118e-03,4.003664e-04,-9.999955e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.255600e+02,-8.355082e-03,1.547021e-17,1.110223e-16,2.372572e-03,3.680493e-04,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.255400e+02,-8.354852e-03,1.519238e-17,1.110223e-16,2.379659e-03,3.355108e-04,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.255200e+02,-8.354627e-03,1.461640e-17,1.110223e-16,2.385378e-03,3.028081e-04,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.255000e+02,-8.354408e-03,1.209563e-17,1.110223e-16,2.389725e-03,2.699983e-04,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.254800e+02,-8.354197e-03,1.180425e-17,1.110223e-16,2.392703e-03,2.371384e-04,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.254600e+02,-8.353997e-03,9.168285e-18,1.110223e-16,2.394315e-03,2.042852e-04,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.254400e+02,-8.353809e-03,7.230273e-18,1.110223e-16,2.394567e-03,1.714950e-04,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.254200e+02,-8.353634e-03,7.806256e-18,1.110223e-16,2.393465e-03,1.388238e-04,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.254000e+02,-8.353470e-03,5.705614e-18,1.110223e-16,2.391022e-03,1.063268e-04,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.253800e+02,-8.353318e-03,4.133521e-18,1.110223e-16,2.387249e-03,7.405887e-05,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.253600e+02,-8.353181e-03,1.927847e-18,1.110223e-16,2.382161e-03,4.207395e-05,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.253400e+02,-8.353062e-03,2.168404e-18,1.110223e-16,2.375775e-03,1.042525e-05,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.253200e+02,-8.352960e-03,5.725943e-19,1.110223e-16,2.368110e-03,-2.083494e-05,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.253000e+02,-8.352875e-03,1.778769e-18,1.110223e-16,2.359187e-03,-5.165531e-05,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.252800e+02,-8.352807e-03,2.463172e-18,1.110223e-16,2.349030e-03,-8.198564e-05,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.252600e+02,-8.352757e-03,-4.726444e-19,1.110223e-16,2.337663e-03,-1.117769e-04,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.252400e+02,-8.352727e-03,-3.777767e-19,1.110223e-16,2.325113e-03,-1.409811e-04,-9.999954e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.252200e+02,-8.352719e-03,-3.422013e-19,1.110223e-16,2.311410e-03,-1.695518e-04,-9.999955e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.252000e+02,-8.352733e-03,8.190809e-19,1.110223e-16,2.296584e-03,-1.974438e-04,-9.999955e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.251800e+02,-8.352766e-03,1.757593e-18,1.110223e-16,2.280667e-03,-2.246134e-04,-9.999955e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.251600e+02,-8.352819e-03,1.838909e-18,1.110223e-16,2.263694e-03,-2.510182e-04,-9.999955e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.251400e+02,-8.352894e-03,1.584375e-18,1.110223e-16,2.245701e-03,-2.766177e-04,-9.999955e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.251200e+02,-8.352992e-03,3.239054e-18,1.110223e-16,2.226724e-03,-3.013728e-04,-9.999956e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.251000e+02,-8.353114e-03,3.275476e-18,1.110223e-16,2.206803e-03,-3.252462e-04,-9.999956e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.250800e+02,-8.353256e-03,5.275321e-18,1.110223e-16,2.185977e-03,-3.482023e-04,-9.999956e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.250600e+02,-8.353420e-03,4.841640e-18,1.110223e-16,2.164288e-03,-3.702072e-04,-9.999957e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.250400e+02,-8.353605e-03,3.933621e-18,1.110223e-16,2.141778e-03,-3.912291e-04,-9.999957e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.250200e+02,-8.353811e-03,4.208060e-18,1.110223e-16,2.118492e-03,-4.112379e-04,-9.999957e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.250000e+02,-8.354041e-03,3.459283e-18,1.110223e-16,2.094475e-03,-4.302054e-04,-9.999958e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.249800e+02,-8.354291e-03,2.425902e-18,1.110223e-16,2.069771e-03,-4.481054e-04,-9.999958e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.249600e+02,-8.354561e-03,2.856195e-18,1.110223e-16,2.044428e-03,-4.649139e-04,-9.999958e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.249400e+02,-8.354849e-03,1.724559e-18,1.110223e-16,2.018493e-03,-4.806085e-04,-9.999959e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.249200e+02,-8.355155e-03,4.269046e-18,1.110223e-16,1.992015e-03,-4.951693e-04,-9.999959e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.249000e+02,-8.355481e-03,4.567202e-18,1.110223e-16,1.965043e-03,-5.085782e-04,-9.999960e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.248800e+02,-8.355825e-03,4.411348e-18,1.110223e-16,1.937625e-03,-5.208192e-04,-9.999960e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.248600e+02,-8.356186e-03,5.231275e-18,1.110223e-16,1.909812e-03,-5.318786e-04,-9.999960e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.248400e+02,-8.356560e-03,4.858581e-18,1.110223e-16,1.881655e-03,-5.417447e-04,-9.999961e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.248200e+02,-8.356948e-03,5.990217e-18,1.110223e-16,1.853203e-03,-5.504078e-04,-9.999961e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.248000e+02,-8.357349e-03,6.715277e-18,1.110223e-16,1.824507e-03,-5.578606e-04,-9.999962e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.247800e+02,-8.357763e-03,6.864355e-18,1.110223e-16,1.795619e-03,-5.640977e-04,-9.999962e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.247600e+02,-8.358188e-03,7.508100e-18,1.110223e-16,1.766590e-03,-5.691160e-04,-9.999963e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.247400e+02,-8.358621e-03,5.631075e-18,1.110223e-16,1.737469e-03,-5.729143e-04,-9.999963e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.247200e+02,-8.359062e-03,5.631075e-18,1.110223e-16,1.708307e-03,-5.754938e-04,-9.999963e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.247000e+02,-8.359509e-03,6.369688e-18,1.110223e-16,1.679156e-03,-5.768575e-04,-9.999964e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.246800e+02,-8.359961e-03,6.871131e-18,1.110223e-16,1.650065e-03,-5.770107e-04,-9.999964e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.246600e+02,-8.360419e-03,6.749159e-18,1.110223e-16,1.621084e-03,-5.759607e-04,-9.999965e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.246400e+02,-8.360878e-03,7.772374e-18,1.110223e-16,1.592261e-03,-5.737168e-04,-9.999965e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.246200e+02,-8.361337e-03,7.304812e-18,1.110223e-16,1.563646e-03,-5.702902e-04,-9.999966e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.246000e+02,-8.361794e-03,7.589415e-18,1.110223e-16,1.535287e-03,-5.656942e-04,-9.999966e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.245800e+02,-8.362250e-03,8.036649e-18,1.110223e-16,1.507230e-03,-5.599440e-04,-9.999966e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.245600e+02,-8.362703e-03,7.521653e-18,1.110223e-16,1.479522e-03,-5.530568e-04,-9.999967e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.245400e+02,-8.363151e-03,5.637851e-18,1.110223e-16,1.452208e-03,-5.450514e-04,-9.999967e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.245200e+02,-8.363592e-03,5.644628e-18,1.110223e-16,1.425334e-03,-5.359487e-04,-9.999968e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.245000e+02,-8.364023e-03,5.373577e-18,1.110223e-16,1.398941e-03,-5.257712e-04,-9.999968e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.244800e+02,-8.364446e-03,6.213834e-18,1.110223e-16,1.373074e-03,-5.145430e-04,-9.999969e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.244600e+02,-8.364858e-03,7.623297e-18,1.110223e-16,1.347772e-03,-5.022902e-04,-9.999969e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.244400e+02,-8.365259e-03,8.260265e-18,1.110223e-16,1.323077e-03,-4.890401e-04,-9.999969e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-1.244200e+02,-8.365646e-03,7.758822e-18,1.110223e-16,1.299026e-03,-4.748220e-04,-9.999970e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
